,Unnamed: 0,Video Id,Primary Label,Predicted Label (Child Directed or not),Responses
593,589,ktSmngIvz0g,True,Child Directed,"The video appears to be child-directed due to the colorful and playful visuals in the thumbnail, which show vibrant colors and a playful activity. The title suggests a fun and whimsical theme (a ""gincana"" or playful competition), likely appealing to children. There are no indications of mature or inappropriate content."
594,590,bY053FYzX9k,True,Child Directed,"The video, titled 'A Vaca Maru - A Fazenda do Zenon 2 | O Reino Infantil,' features cartoonish animals which are typically appealing to children. The title suggests it's part of a series related to farms, a common theme for child-directed content. The visual and thematic elements align with what is generally considered child-friendly."
595,591,TjtDksEQR1Q,True,Child Directed,"The title suggests a playful and whimsical theme involving 'magic mirrors' and a 'funny story for kids'. The imagery in the thumbnail shows colorful, cartoonish visuals and playful interaction, which are commonly appealing to children. These elements align with content typically designed for children."
596,592,JHlT5lVcmWE,True,Child Directed,"The video titled 'Masha e o Urso - Dia de Geleia 🍒(Episódio 6)' is considered child-directed because it features animated characters and the series is known to be designed for children. It often contains playful themes, colorful and cartoonish visuals, and light-hearted content, making it suitable for young viewers."
597,593,eI76szmnAJk,True,Child Directed,"The video 'Mônica Toy' features animated cartoonish characters and appears to be playful and colorful, which are elements commonly appealing to children. The use of simple cartoon visuals suggests it is suitable for children and potentially family-friendly."
598,594,H8edcS0_F-c,True,Child Directed,"The thumbnail includes cartoonish visuals and fantastical elements such as anthropomorphic characters and playful, colorful costumes. The theme of 'a monster destroying everything' is presented in a light-hearted manner with elements of whimsy and humor, suitable for children. The use of onomatopoeia like 'POW' further indicates content designed to appeal to children."
599,595,WXswFMfNPiw,True,Child Directed,"The video is titled 'Stacy e papai estão tentando fazer amizade com Hello Neighbor,' and the thumbnail features colorful, cartoonish visuals and a child, which suggests an appeal to young viewers. The title implies a playful theme related to a game or character known for being child-friendly."
600,596,V9fL453PPUI,True,Child Directed,"The title ""Bita e o Nosso Mundo - Álbum completo"" combined with the thumbnail featuring cartoonish characters suggests that the content is child-directed. The inclusion of animated visuals and the branding ""Mundo Bita"" further indicate it is designed for young children. The presence of colorful and playful imagery aligns with content typically appealing to children."
601,597,DCJdO5VN7oo,True,Child Directed,"The video title and thumbnail suggest that the content is designed for children, with animated visuals and a playful scenario involving a toy ambulance and characters that appear to be child-friendly. The channel name 'Little Angel' and the use of bright, cartoonish graphics further indicate that the video is aimed at a young audience. These elements fit the criteria for being child-directed."
602,598,J_m6FAThjVM,True,Child Directed,"The thumbnail features a playful and colorful appearance, with friendly and animated expressions, suggesting light-hearted content. The title 'Челлендж с Максом и Катей' (Challenge with Max and Kate) implies a playful activity or challenge likely aimed at children, incorporating elements that appeal to younger audiences."
603,599,0dMcuLi0RV0,True,Child Directed,"The title and thumbnail suggest that the video involves a story about the importance of washing hands, likely using a playful and educational approach. The visual shows a child and an adult in a setting that appears non-threatening and educational, which aligns with content designed for children."
604,600,Y3rup6aOPqs,True,Child Directed,"The video title ""Roma and Diana pretend play Rescue Mission"" suggests a playful and imaginative scenario that is typically appealing to children. The use of terms like ""pretend play"" indicates content designed for a younger audience. Additionally, the image in the thumbnail featuring a child with colorful toys reinforces the child-directed nature of the video."
605,601,KYZwPVexBQs,True,Child Directed,"The thumbnail displays individuals in colorful, cartoonish masks resembling superheroes or fantasy characters, appealing to children. The title suggests a playful narrative aimed at helping friends, which aligns with child-directed themes. These elements indicate the content is designed for a child audience."
606,602,6J-A1kUP9S8,True,Child Directed,"The video titled 'Детский игровой домик своими руками / Colorful playhouse for kids' suggests content that is designed for children. The title indicates the creation of a playhouse for kids, which implies a child-friendly activity. The thumbnail features colorful and cartoonish visuals including a playful setting that appeals to children. Such elements align with both the 'Designed for Children' and 'Child-Appealing Elements' criteria."
607,603,xcL-oGPxgCg,True,Child Directed,"The video is titled 'Маша и Медведь - Сладкая жизнь 🍭 (Серия 33)', which translates to 'Masha and the Bear - Sweet Life' and features a character with a playful, cartoonish visual style holding colorful candies. The imagery aligns with child-appealing elements, including bright colors and animated visuals. Additionally, 'Masha and the Bear' is a well-known animated series intended for children, further indicating child-directed content."
