ID,Label,Language,Justification
W2Z2lzEtLns,TRUE,['Portuguese'],"This video is child-directed because it features animated characters, playful scenarios, and songs that are commonly enjoyed by children. The themes are light-hearted and family-friendly, without any mature content or adult humor."
w6aHuTzJSaE,TRUE,['Russian'],"This video features animated characters, playful animals, and light-hearted themes, all of which are commonly enjoyed by children.  The storyline is simple and focuses on bedtime routines, making it suitable for a young audience."
Wg5ChyHn8o4,TRUE,['English'],"This cartoon features animated characters, playful animals, and light-hearted themes, making it suitable for children."
wR0-2iH2ftI,TRUE,['Korean'],"This video features a young boy playing with toys and inflating balloons. The content is light-hearted and uses child-appealing elements, making it child-directed."
wV3N-wCRL2k,TRUE,['English'],"This video is child-directed because it contains animated characters, playful animals, and light-hearted themes suitable for young children. The songs included are nursery rhymes and poems commonly sung to or by children."
WXswFMfNPiw,TRUE,['Portuguese'],"This video is child-directed because it features a young girl and a man in a playful setting. The content is light-hearted and includes elements commonly enjoyed by children, such as animated characters and a simple adventure. The video does not contain any mature visuals, strong language, or adult humor."
WZ26IR1eLJo,TRUE,['Vietnamese'],"This video is child-directed because it features a group of children in colorful costumes singing and dancing. The setting is a whimsical, cartoon-like Christmas scene, and the overall tone is light-hearted and playful.  The content is clearly aimed at a young audience."
X3wE6JaRlPo,TRUE,['Vietnamese'],This video is child-directed because it features two young boys and their mother engaging in playful activities. The content is light-hearted and uses child-appealing elements such as cartoonish graphics and exaggerated expressions. The overall tone and themes are appropriate for a young audience.
x96KZ2Gd2JY,TRUE,['English'],"This video is child-directed because it uses child-appealing elements such as animated characters, playful animals, and a light-hearted portrayal of a child's imagination. The song used is a well-known nursery rhyme, further supporting its child-directed nature."
xA_VfGmZj-o,TRUE,['Korean'],Pororo's Dinosaur Rescue Team is an animated children's show.  The characters are child-like and the adventures are simple and family-friendly. The show uses playful humor and avoids mature themes or strong language.
xcL-oGPxgCg,TRUE,['Russian'],"This video features animated characters, playful animals, and light-hearted themes, making it child-appealing. The storyline is simple and easy to follow, suitable for young viewers.  The overall tone and content are appropriate for children."
XlVyqq4KPj0,TRUE,['Spanish'],"This video is child-directed because it contains animated characters, playful animals, and light-hearted themes suitable for young children. The songs are also nursery rhymes and poems commonly sung to children."
xnFJ8NllQf8,TRUE,"['Korean', 'English']","This video is child-directed because it uses animation, features a family-friendly story, and has child-appealing elements such as a magical goat and a magical cloth. The story is simple and easy to follow, making it suitable for young children."
